date,stock,RCV,RVT,positivePartscr,negativePartscr,splogscr,linscr
2014-05-15T00:00:00Z,CASH,39.394,0.0012,0.0063,0.0142,-0.0902,29.4223
2014-05-16T00:00:00Z,CASH,47.086,0.0013,0.0052,0.0151,-0.1174,25.6337
2014-05-17T00:00:00Z,CASH,-27.206,8e-4,0.0055,0.0159,-0.0614,25.7014
2014-05-20T00:00:00Z,CASH,-22.467,8e-4,0.0052,0.0054,-2e-4,49.7754
2014-05-21T00:00:00Z,CASH,10.079,9e-4,0.0034,0.0077,-0.0264,31.2952
2014-05-22T00:00:00Z,CASH,14.205,0.001,0.0036,0.012,-0.0695,24.3692
2014-05-23T00:00:00Z,CASH,-41.071,5e-4,0.002,0.0088,-0.0308,17.5703
2014-05-24T00:00:00Z,CASH,-30.787,8e-4,0.0057,0.01,-0.0112,39.7757
2014-05-25T00:00:00Z,CASH,-94.985,8e-4,0.0058,0.0259,-0.0099,18.2965
2014-05-28T00:00:00Z,CASH,19.091,0.0011,0.0055,0.0075,-0.034,34.5233
2014-05-29T00:00:00Z,CASH,-11.475,7e-4,0.0057,0.0069,-0.0059,46.227
2014-05-30T00:00:00Z,CASH,-31.301,7e-4,0.0044,0.0071,-0.0159,36.5308
2014-05-31T00:00:00Z,CASH,-26.667,8e-4,0.0035,0.0101,-0.027,30.672
2014-06-01T00:00:00Z,CASH,-95.041,6e-4,0,0,0,0
2014-05-02T00:00:00Z,PRO,-85.148,0,0.0118,0,0.0059,100
2014-05-03T00:00:00Z,PRO,32.131,5e-4,0.0178,0.0055,0.0162,76.2579
2014-05-06T00:00:00Z,PRO,1.873,4e-4,0,0,0,0
2014-05-07T00:00:00Z,PRO,50,5e-4,0.0071,0,0.0134,100
2014-05-08T00:00:00Z,PRO,-56.744,1e-4,0,0,0,0
2014-05-09T00:00:00Z,PRO,71.111,8e-4,0.0068,0.0187,-0.0342,30.1224
2014-05-10T00:00:00Z,PRO,-4.339,3e-4,0,0,0,0
2014-05-13T00:00:00Z,PRO,8.135,3e-4,0.0037,0.0037,-0.0019,45.4965
2014-05-14T00:00:00Z,PRO,42.247,5e-4,0,0,0,0
2014-05-15T00:00:00Z,PRO,-33.962,2e-4,0.018,0.0113,0.0075,58.4582
2014-05-16T00:00:00Z,PRO,22.857,3e-4,0.0217,0.0013,0.0288,94.2051
2014-05-17T00:00:00Z,PRO,35.156,6e-4,0.0011,0,0.0057,100
2014-05-20T00:00:00Z,PRO,-11.111,3e-4,0.0127,0.0011,0.0165,92.2111
2014-05-21T00:00:00Z,PRO,11.979,4e-4,0.0238,0.0023,0.0339,93.2598
2014-05-22T00:00:00Z,PRO,-37.131,2e-4,0.0119,0.0059,0.0047,66.7845
2014-05-23T00:00:00Z,PRO,37.38,5e-4,0.0063,0.001,0.0074,82.6087
2014-05-24T00:00:00Z,PRO,31.771,7e-4,0,0,0,0
2014-05-27T00:00:00Z,PRO,49.673,0.0025,0.0051,0.0088,-0.0161,35.289
2014-05-28T00:00:00Z,PRO,59.596,0.001,0.0113,0.001,0.0455,93.088
2014-05-29T00:00:00Z,PRO,-43.95,2e-4,0.0141,0,0.0105,100
2014-05-30T00:00:00Z,PRO,-77.132,1e-4,0.0375,0.0029,0.0324,92.4433
2014-05-31T00:00:00Z,PRO,-65.761,2e-4,0,0,0,0
2014-05-03T00:00:00Z,SENS,-84.55,1e-4,0.0051,0.0203,-0.0075,20.0787
2014-05-06T00:00:00Z,SENS,-38.028,2e-4,0.0033,0.0132,-0.0186,22.8169
2014-05-07T00:00:00Z,SENS,34.364,3e-4,0.0028,0.011,-0.0465,20.5951
2014-05-09T00:00:00Z,SENS,-84.483,0,0.0082,0.0164,-0.0041,33.3333
2014-05-10T00:00:00Z,SENS,-53.582,1e-4,0.0031,0.0155,-0.0154,22.2417
2014-05-13T00:00:00Z,SENS,-21.052,2e-4,0.0038,0.0104,-0.0177,26.7339
2014-05-14T00:00:00Z,SENS,20.455,3e-4,0.0034,0.0103,-0.0375,13.3457
2014-05-15T00:00:00Z,SENS,-52.45,1e-4,0.0021,0.0148,-0.0181,15.0376
2014-05-16T00:00:00Z,SENS,-51.184,1e-4,0,0.0174,-0.0292,0
2014-05-17T00:00:00Z,SENS,-0.9,3e-4,0.0038,0.0133,-0.0269,24.756
2014-05-20T00:00:00Z,SENS,-17.169,2e-4,0.0036,0.008,-0.0127,27.6923
2014-05-21T00:00:00Z,SENS,-32.722,2e-4,0,0.0104,-0.0209,0
2014-05-22T00:00:00Z,SENS,-48.757,1e-4,0.0016,0.0096,-0.0117,17.7898
2014-05-23T00:00:00Z,SENS,50.152,5e-4,0.001,0.0155,-0.0784,6.4336
2014-05-24T00:00:00Z,SENS,-14.86,3e-4,0.0047,0.0197,-0.0363,18.9363
2014-05-27T00:00:00Z,SENS,2.122,9e-4,0.0055,0.0142,-0.0259,27.3849
2014-05-28T00:00:00Z,SENS,-65.539,1e-4,0,0.0098,-0.012,0
2014-05-29T00:00:00Z,SENS,-13.637,2e-4,0.0044,0.0115,-0.0212,22.2222
2014-05-30T00:00:00Z,SENS,-82.477,0,0.0179,0.0119,0.003,60.0671
2014-05-31T00:00:00Z,SENS,-12.202,3e-4,0.001,0.0098,-0.0223,12.8039
2014-05-02T00:00:00Z,WTI,14.242,2e-4,0.011,0.0077,0.0058,59.5847
2014-05-03T00:00:00Z,WTI,45.265,4e-4,0.0165,0.0086,0.0136,59.1164
2014-05-06T00:00:00Z,WTI,-54.166,1e-4,0,0,0,0
2014-05-07T00:00:00Z,WTI,-8.651,1e-4,0,0,0,0
2014-05-08T00:00:00Z,WTI,77.121,6e-4,0.0035,0.0065,-0.0185,33.3049
2014-05-09T00:00:00Z,WTI,-56.146,1e-4,0,0,0,0
2014-05-10T00:00:00Z,WTI,8.484,2e-4,0,0,0,0
2014-05-13T00:00:00Z,WTI,-56.146,1e-4,0,0,0,0
2014-05-14T00:00:00Z,WTI,-56.146,1e-4,0,0,0,0
2014-05-15T00:00:00Z,WTI,-34.001,1e-4,0,0,0,0
2014-05-16T00:00:00Z,WTI,-55.705,1e-4,0,0,0,0
2014-05-17T00:00:00Z,WTI,45.076,4e-4,0.0068,0.0059,0.0123,60.3639
2014-05-20T00:00:00Z,WTI,-9.588,2e-4,0.0094,0.0094,0,50
2014-05-21T00:00:00Z,WTI,10.91,2e-4,0.0033,0.0016,0.0021,66.6667
2014-05-22T00:00:00Z,WTI,-32.423,1e-4,0,0,0,0
2014-05-23T00:00:00Z,WTI,26.263,2e-4,0,0,0,0
2014-05-24T00:00:00Z,WTI,25.758,3e-4,0,8e-4,-0.0021,0
2014-05-28T00:00:00Z,WTI,-12.628,2e-4,0,0,0,0
2014-05-29T00:00:00Z,WTI,-34.916,1e-4,0,0,0,0
2014-05-30T00:00:00Z,WTI,-34.695,1e-4,0,0,0,0
2014-05-31T00:00:00Z,WTI,-12.926,2e-4,0,0,0,0
2014-05-02T00:00:00Z,SD,-66.667,0,0,0,0,0
2014-05-07T00:00:00Z,SD,-34.568,1e-4,0,0,0,0
2014-05-08T00:00:00Z,SD,82.622,6e-4,0.0046,0.0252,-0.0248,30.6909
2014-05-09T00:00:00Z,SD,-38.983,1e-4,0.0081,0.0081,0.0196,83.8926
2014-05-10T00:00:00Z,SD,-69.319,0,0.0213,0,0.0105,100
2014-05-13T00:00:00Z,SD,45.678,2e-4,0,0.0035,-0.0477,0
2014-05-14T00:00:00Z,SD,-7.82,1e-4,0.0101,0.0202,-0.0151,25.8514
2014-05-15T00:00:00Z,SD,-37.142,1e-4,0.0107,0,0.0118,100
2014-05-20T00:00:00Z,SD,-37.5,1e-4,0.0194,0.0155,0.0047,57.0402
2014-05-21T00:00:00Z,SD,52.727,3e-4,0.034,0,0.154,100
2014-05-22T00:00:00Z,SD,44.545,2e-4,0.0048,0,0.0126,100
2014-05-23T00:00:00Z,SD,-39.46,1e-4,0.0208,0.0208,0,50
2014-05-24T00:00:00Z,SD,-39.46,1e-4,0,0,0,0
2014-05-29T00:00:00Z,SD,31.32,2e-4,0.0162,0,0.0375,100
2014-05-30T00:00:00Z,SD,-69.006,0,0,0,0,0
2014-05-02T00:00:00Z,AUD,-6.756,2e-4,0,0,0,0
2014-05-03T00:00:00Z,AUD,31.703,4e-4,0,0,0,0
2014-05-05T00:00:00Z,AUD,-63.492,0.0018,0,0,0,0
2014-05-06T00:00:00Z,AUD,-26.005,2e-4,0,0,0,0
2014-05-07T00:00:00Z,AUD,39.936,3e-4,0,0,0,0
2014-05-08T00:00:00Z,AUD,22.36,2e-4,0,0,0,0
2014-05-09T00:00:00Z,AUD,55.314,4e-4,0,0,0,0
2014-05-10T00:00:00Z,AUD,-43.75,1e-4,0,0,0,0
2014-05-13T00:00:00Z,AUD,9.803,2e-4,0,0,0,0
2014-05-14T00:00:00Z,AUD,9.803,2e-4,0,0,0,0
2014-05-15T00:00:00Z,AUD,10.293,2e-4,0,0,0,0
2014-05-16T00:00:00Z,AUD,-42.857,1e-4,0,0,0,0
2014-05-17T00:00:00Z,AUD,-61.69,1e-4,0,0,0,0
2014-05-20T00:00:00Z,AUD,12.745,3e-4,0,0,0,0
2014-05-21T00:00:00Z,AUD,59.05,5e-4,0,0,0,0
2014-05-22T00:00:00Z,AUD,39.869,4e-4,0,0,0,0
2014-05-23T00:00:00Z,AUD,9.803,2e-4,0,0,0,0
2014-05-24T00:00:00Z,AUD,-44.566,2e-4,0,0,0,0
2014-05-26T00:00:00Z,AUD,-81.301,0.0012,0,0,0,0
2014-05-27T00:00:00Z,AUD,-43.75,4e-4,0,0,0,0
2014-05-28T00:00:00Z,AUD,-23.333,2e-4,0,0,0,0
2014-05-29T00:00:00Z,AUD,-23.546,2e-4,0,0,0,0
2014-05-30T00:00:00Z,AUD,40.902,4e-4,0,0,0,0
2014-05-31T00:00:00Z,AUD,-6.756,3e-4,0,0,0,0
2014-06-03T00:00:00Z,PX,-3.656,3e-4,0,0,0,0
2014-06-04T00:00:00Z,PX,-71.681,1e-4,0,0.027,-0.0303,0
2014-06-07T00:00:00Z,PX,-71.163,1e-4,0.0185,0.0047,0.0069,79.9145
2014-06-10T00:00:00Z,PX,-41.936,2e-4,0.0239,0,0.0234,100
2014-06-11T00:00:00Z,PX,-85.349,0,0,0.25,-0.1116,0
2014-06-12T00:00:00Z,PX,-69.784,1e-4,0.012,0,0.0119,100
2014-06-13T00:00:00Z,PX,-84.367,1e-4,0,0,0,0
2014-06-14T00:00:00Z,PX,35.238,6e-4,0.0074,0,0.011,100
2014-06-15T00:00:00Z,PX,-37.864,0.0018,0,0,0,0
2014-06-16T00:00:00Z,PX,-6.699,0.0038,0,0,0,0
2014-06-17T00:00:00Z,PX,-37.799,2e-4,0,0,0,0
2014-06-19T00:00:00Z,PX,8.706,3e-4,0.0178,0.016,0.0053,54.2683
2014-06-20T00:00:00Z,PX,-52.12,2e-4,0.0395,0.0197,0.0187,66.6667
2014-06-21T00:00:00Z,PX,22.07,5e-4,0,0,0,0
2014-06-22T00:00:00Z,PX,-51.492,0.0021,0,0,0,0
2014-06-23T00:00:00Z,PX,-2.941,0.0068,0,0,0,0
2014-06-24T00:00:00Z,PX,11.256,4e-4,0.0026,0,0.0041,100
2014-06-25T00:00:00Z,PX,-51.332,1e-4,0.0069,0,0.0069,100
2014-06-26T00:00:00Z,PX,30.68,4e-4,0,0,0,0
2014-06-27T00:00:00Z,PX,11.087,3e-4,0,0,0,0
2014-06-28T00:00:00Z,PX,-66.832,1e-4,0,0,0,0
2014-07-01T00:00:00Z,PX,32.308,4e-4,0,0,0,0
2014-06-04T00:00:00Z,CHS,-55.556,0,0,0,0,0
2014-06-05T00:00:00Z,CHS,-10.842,1e-4,0.014,0.0052,0.0079,72.1763
2014-06-06T00:00:00Z,CHS,25.227,1e-4,0.0198,0.0012,0.0195,92.5532
2014-06-07T00:00:00Z,CHS,-54.761,1e-4,0,0,0,0
2014-06-08T00:00:00Z,CHS,-54.761,8e-4,0,0,0,0
2014-06-10T00:00:00Z,CHS,66.667,4e-4,0.0147,0.0121,-0.0042,46.3474
2014-06-11T00:00:00Z,CHS,60.257,3e-4,0.0222,0.0092,0.0184,60.6688
2014-06-12T00:00:00Z,CHS,20,1e-4,0.0143,0.008,0.0092,64.275
2014-06-13T00:00:00Z,CHS,-16.325,1e-4,0,0,0,0
2014-06-14T00:00:00Z,CHS,-57.575,1e-4,0,0,0,0
2014-06-20T00:00:00Z,CHS,-55.914,1e-4,0,0,0,0
2014-06-21T00:00:00Z,CHS,-55.435,1e-4,0.0124,0.0031,0.0046,80
2014-06-27T00:00:00Z,CHS,22.5,1e-4,0.009,0,0.0134,100
2014-06-28T00:00:00Z,CHS,79.808,7e-4,0.0107,0.0129,-0.0102,45.2861
2014-06-29T00:00:00Z,CHS,-61.321,8e-4,0.0234,0.013,0.0051,64.2857
2014-07-01T00:00:00Z,CHS,13.493,1e-4,0.0236,0.0131,0.0052,64.3052
2014-06-03T00:00:00Z,AGM,-5.823,3e-4,0.0014,0.0078,-0.0205,19.0337
2014-06-04T00:00:00Z,AGM,-6.533,3e-4,0.0036,0.0128,-0.0092,32.7869
2014-06-05T00:00:00Z,AGM,27.778,4e-4,0.0049,0.004,0.0072,67.8049
2014-06-06T00:00:00Z,AGM,-23.645,2e-4,0.0036,0,0.0043,100
2014-06-07T00:00:00Z,AGM,-23.833,3e-4,0.0033,0.0074,-0.0058,29.7945
2014-06-10T00:00:00Z,AGM,-39.066,2e-4,0,0.0054,-0.0087,0
2014-06-11T00:00:00Z,AGM,-39.215,2e-4,0.0027,0.0027,0,50
2014-06-12T00:00:00Z,AGM,-54.187,1e-4,0,0,0,0
2014-06-13T00:00:00Z,AGM,9.907,4e-4,0.0014,0,0.0029,100
2014-06-14T00:00:00Z,AGM,-36.735,2e-4,0,0.0067,-0.0126,0
2014-06-17T00:00:00Z,AGM,29.211,4e-4,0.0042,0.0058,-0.0105,37.3563
2014-06-18T00:00:00Z,AGM,45.968,6e-4,0.0065,0.0069,-6e-4,49.472
2014-06-19T00:00:00Z,AGM,-7.463,3e-4,0.0027,0.0013,0.0032,66.8421
2014-06-20T00:00:00Z,AGM,-37.216,2e-4,0.0089,0.0036,0.0165,78.9744
2014-06-21T00:00:00Z,AGM,-51.562,2e-4,0.0021,0.0021,0,50
2014-06-24T00:00:00Z,AGM,-35.079,2e-4,0.0104,0,0.0193,100
2014-06-25T00:00:00Z,AGM,-19.06,2e-4,0.0032,0.0032,0.0039,61.1898
2014-06-26T00:00:00Z,AGM,-19.27,2e-4,0.0042,0.0069,-0.0107,34.9593
2014-06-27T00:00:00Z,AGM,-50.4,1e-4,0.003,0,0.0061,100
2014-06-28T00:00:00Z,AGM,-66.396,1e-4,0.009,0,0.0063,100
2014-07-01T00:00:00Z,AGM,33.871,4e-4,0.0062,0.0066,4e-4,50.5698
2014-06-03T00:00:00Z,FOR,-12.031,5e-4,0.0073,0.0285,-0.0868,19.7061
2014-06-04T00:00:00Z,FOR,52.145,0.0011,0.0055,0.0225,-0.1416,20.4451
2014-06-05T00:00:00Z,FOR,23.725,7e-4,0.0104,0.0211,-0.0464,37.511
2014-06-06T00:00:00Z,FOR,36.847,9e-4,0.0044,0.0254,-0.1367,14.8024
2014-06-07T00:00:00Z,FOR,29.963,0.001,0.0089,0.0277,-0.1032,24.2016
2014-06-10T00:00:00Z,FOR,6.592,7e-4,0.0076,0.0259,-0.0911,21.6457
2014-06-11T00:00:00Z,FOR,37.148,8e-4,0.0047,0.0238,-0.136,17.2467
2014-06-12T00:00:00Z,FOR,-10.904,5e-4,0.0115,0.0248,-0.061,27.7568
2014-06-13T00:00:00Z,FOR,-28.629,4e-4,0.0119,0.0143,-0.0441,28.2551
2014-06-14T00:00:00Z,FOR,34.328,0.0011,0.0068,0.0323,-0.1574,15.0122
2014-06-17T00:00:00Z,FOR,38.543,9e-4,0.0076,0.0295,-0.157,19.1927
2014-06-18T00:00:00Z,FOR,15.934,7e-4,0.0077,0.029,-0.1231,19.9218
2014-06-19T00:00:00Z,FOR,-14.474,5e-4,0.0035,0.0299,-0.1098,10.1572
2014-06-20T00:00:00Z,FOR,-5.921,6e-4,0.0056,0.0263,-0.0909,17.4745
2014-06-21T00:00:00Z,FOR,52.492,0.0017,0.0053,0.0306,-0.1992,14.3214
2014-06-24T00:00:00Z,FOR,-7.503,6e-4,0.0075,0.032,-0.096,16.8199
2014-06-25T00:00:00Z,FOR,-24.904,4e-4,0.0108,0.0306,-0.065,29.0279
2014-06-26T00:00:00Z,FOR,-0.128,5e-4,0.0065,0.0236,-0.0611,21.866
2014-06-27T00:00:00Z,FOR,-16.452,5e-4,0.0054,0.0354,-0.1154,11.51
2014-06-28T00:00:00Z,FOR,29.231,0.001,0.0089,0.03,-0.0845,25.2074
2014-07-01T00:00:00Z,FOR,7.219,6e-4,0.0075,0.0352,-0.1334,18.2008
2014-06-03T00:00:00Z,INTL,-34.161,1e-4,0.0162,0.0081,0.0094,65.8497
2014-06-04T00:00:00Z,INTL,-33.751,1e-4,0.0256,0.0256,0,50
2014-06-05T00:00:00Z,INTL,-66.875,0,0.0084,0.0209,-0.0062,28.6689
2014-06-06T00:00:00Z,INTL,-32.485,1e-4,0.0089,0.009,-0.0044,37.0262
2014-06-07T00:00:00Z,INTL,65.619,6e-4,0.0203,0.0233,-0.0038,48.1595
2014-06-10T00:00:00Z,INTL,-3.048,2e-4,0,0.008,-0.0079,0
2014-06-13T00:00:00Z,INTL,-34.193,1e-4,0.0096,0.0128,-0.0031,42.8571
2014-06-14T00:00:00Z,INTL,-67.097,1e-4,0.0155,0.0311,-0.0076,33.2618
2014-06-17T00:00:00Z,INTL,-1.922,1e-4,0.0033,0.0098,-0.0077,23.3898
2014-06-18T00:00:00Z,INTL,-1.922,1e-4,0.0184,0.0367,-0.0363,26.5233
2014-06-19T00:00:00Z,INTL,-34.178,1e-4,0.0068,0.027,-0.0176,16.6359
2014-06-20T00:00:00Z,INTL,40.77,3e-4,0.02,0.0185,0.0132,56.753
2014-06-21T00:00:00Z,INTL,26.443,3e-4,0.0136,0.0211,-0.0148,35.8371
2014-06-24T00:00:00Z,INTL,40,3e-4,0.0177,0.0106,0.0108,58.2615
2014-06-26T00:00:00Z,INTL,-32.451,1e-4,0.0046,0.0161,-0.0133,24.8619
2014-06-27T00:00:00Z,INTL,0,1e-4,0.0121,0.0544,-0.0404,18.0875
2014-06-28T00:00:00Z,INTL,-32.904,1e-4,0.0167,0.0291,-0.0078,36.379
2014-06-03T00:00:00Z,STAR,10.944,2e-4,0.0781,0,0.1375,100
2014-06-04T00:00:00Z,STAR,-10.169,2e-4,0.0303,0,0.0561,100
2014-06-05T00:00:00Z,STAR,-10.169,2e-4,0,0,0,0
2014-06-06T00:00:00Z,STAR,-9.999,2e-4,0,0,0,0
2014-06-10T00:00:00Z,STAR,25.157,3e-4,0.0399,0.0254,0.0498,75.0226
2014-06-11T00:00:00Z,STAR,-33.194,1e-4,0,0,0,0
2014-06-12T00:00:00Z,STAR,-11.667,2e-4,0,0,0,0
2014-06-13T00:00:00Z,STAR,-55.274,1e-4,0,0,0,0
2014-06-14T00:00:00Z,STAR,-76.549,1e-4,0,0,0,0
2014-06-17T00:00:00Z,STAR,-53.098,1e-4,0,0,0,0
2014-06-18T00:00:00Z,STAR,37.466,3e-4,0.0149,0.005,0.0027,51.5974
2014-06-19T00:00:00Z,STAR,-77.155,0,0.0213,0,0.0105,100
2014-06-20T00:00:00Z,STAR,-31.759,2e-4,0.0585,0.0234,0.043,71.4671
2014-06-21T00:00:00Z,STAR,-76.923,1e-4,0,0,0,0
2014-06-24T00:00:00Z,STAR,11.852,3e-4,0.0228,0,0.0367,100
2014-06-25T00:00:00Z,STAR,-76.522,0,0,0,0,0
2014-06-26T00:00:00Z,STAR,28.485,3e-4,0,0,0,0
2014-07-01T00:00:00Z,STAR,-76.549,0,0,0,0,0
2014-06-03T00:00:00Z,CASH,-45.367,5e-4,0.004,0.0032,0.002,53.0827
2014-06-04T00:00:00Z,CASH,-30.26,6e-4,0.0048,0.0132,-0.03,30.891
2014-06-05T00:00:00Z,CASH,-34.854,6e-4,0.0059,0.0121,-0.0158,38.0381
2014-06-06T00:00:00Z,CASH,16.729,0.0012,0.008,0.0092,-0.0089,46.5822
2014-06-07T00:00:00Z,CASH,-15.127,0.001,0.0012,7e-4,0.0023,57.7181
2014-06-10T00:00:00Z,CASH,-49.85,6e-4,0.0051,0.0033,0.0083,64.7059
2014-06-11T00:00:00Z,CASH,-14.554,8e-4,0.0053,0.0126,-0.0275,33.5342
2014-06-12T00:00:00Z,CASH,-9.663,9e-4,0.0072,0.006,0.0094,56.8789
2014-06-13T00:00:00Z,CASH,-34.115,7e-4,0.0032,0.0093,-0.0211,29.1862
2014-06-14T00:00:00Z,CASH,-34.065,8e-4,0.0037,0.0043,0.0098,63.5514
2014-06-17T00:00:00Z,CASH,-38.766,6e-4,0.003,0.0014,0.0065,65.1376
2014-06-18T00:00:00Z,CASH,-43.438,5e-4,0.0031,0.0058,-0.0107,32.0261
2014-06-19T00:00:00Z,CASH,-38.154,5e-4,0.0021,0.0021,8e-4,53.2319
2014-06-20T00:00:00Z,CASH,-53.436,5e-4,0.0047,0.0019,0.0099,67.7138
2014-06-21T00:00:00Z,CASH,-37.578,8e-4,0.0016,0.0032,-0.0051,37.2549
2014-06-24T00:00:00Z,CASH,-32.218,7e-4,0.0029,0.003,7e-4,51.938
2014-06-25T00:00:00Z,CASH,-47.492,5e-4,0.0074,0.0057,0.0041,54.7884
2014-06-26T00:00:00Z,CASH,-57.862,4e-4,0.0036,0.0012,0.003,60.3448
2014-06-27T00:00:00Z,CASH,-25.615,7e-4,0.008,0.0025,0.0252,78.2051
2014-06-28T00:00:00Z,CASH,0.628,0.0011,0.0039,0.0167,-0.0816,19.3137
2014-07-01T00:00:00Z,CASH,-25.14,6e-4,0.0039,0.0087,-0.0191,34.9558
2014-06-03T00:00:00Z,PRO,-54.43,2e-4,0.0505,0,0.0389,100
2014-06-04T00:00:00Z,PRO,-54.015,2e-4,0.0103,0,0.0121,100
2014-06-05T00:00:00Z,PRO,-30.642,3e-4,0.0153,0,0.0115,100
2014-06-06T00:00:00Z,PRO,51.676,9e-4,0,0,0,0
2014-06-07T00:00:00Z,PRO,-42.134,3e-4,0,0,0,0
2014-06-10T00:00:00Z,PRO,-88.257,1e-4,0.011,0,0.0055,100
2014-06-11T00:00:00Z,PRO,-6.228,4e-4,0,0,0,0
2014-06-12T00:00:00Z,PRO,-17.647,3e-4,0.0151,0.0086,0.011,63.5934
2014-06-13T00:00:00Z,PRO,59.077,0.0011,0,0,0,0
2014-06-14T00:00:00Z,PRO,-29.799,4e-4,0,0.0247,-0.04,0
2014-06-17T00:00:00Z,PRO,5.556,4e-4,0.0121,0.0065,0.0037,65.1639
2014-06-18T00:00:00Z,PRO,-16.883,3e-4,0.0277,0,0.0442,100
2014-06-19T00:00:00Z,PRO,-4.833,4e-4,0.0288,0.0079,0.0365,80.2652
2014-06-20T00:00:00Z,PRO,-51.88,2e-4,0.023,0.0029,0.0134,88.8571
2014-06-21T00:00:00Z,PRO,-87.833,1e-4,0,0,0,0
2014-06-24T00:00:00Z,PRO,-51.238,2e-4,0,0,0,0
2014-06-25T00:00:00Z,PRO,-39.394,2e-4,0.0219,0.0019,0.0213,91.9231
2014-06-26T00:00:00Z,PRO,17.344,5e-4,0.0162,0.0036,0.0293,79.9224
2014-06-27T00:00:00Z,PRO,41.183,7e-4,0,0,0,0
2014-06-28T00:00:00Z,PRO,-63.359,2e-4,0,0,0,0
2014-06-29T00:00:00Z,PRO,-87.619,8e-4,0.0056,0.0882,-0.0395,5.9701
2014-07-01T00:00:00Z,PRO,-87.524,0,0,0,0,0
2014-06-03T00:00:00Z,SENS,48.074,5e-4,0.0022,0.0118,-0.0485,18.8389
2014-06-04T00:00:00Z,SENS,-46.526,1e-4,0,0.01,-0.0183,0
2014-06-05T00:00:00Z,SENS,-45.031,1e-4,0,0.0201,-0.03,0
2014-06-06T00:00:00Z,SENS,45.932,5e-4,0.0051,0.0231,-0.0671,12.5636
2014-06-07T00:00:00Z,SENS,21.791,4e-4,0.0071,0.0133,-0.0258,30.7799
2014-06-10T00:00:00Z,SENS,49.153,6e-4,0.0025,0.0147,-0.061,15.9715
2014-06-11T00:00:00Z,SENS,-27.385,2e-4,0.0014,0.0129,-0.0233,9.8662
2014-06-12T00:00:00Z,SENS,-45.872,1e-4,0.0038,0.0132,-0.0143,20.9901
2014-06-13T00:00:00Z,SENS,-28.268,2e-4,0.0048,0.0095,-0.0093,34.5219
2014-06-14T00:00:00Z,SENS,-45.37,2e-4,0,0.011,-0.0165,0
2014-06-18T00:00:00Z,SENS,-63.863,1e-4,0,0.0093,-0.0093,0
2014-06-19T00:00:00Z,SENS,20.936,3e-4,0.0018,0.0123,-0.0357,12.5
2014-06-21T00:00:00Z,SENS,6.897,4e-4,0.0047,0.0094,-0.0194,31.9187
2014-06-24T00:00:00Z,SENS,-81.932,1e-4,0,0.0145,-0.0072,0
2014-06-25T00:00:00Z,SENS,-45.283,1e-4,0.0056,0.0169,-0.0169,23.9163
2014-06-26T00:00:00Z,SENS,20.936,3e-4,0,0.0156,-0.0538,0
2014-06-27T00:00:00Z,SENS,-27.726,2e-4,0.0019,0.0154,-0.0259,11.588
2014-06-28T00:00:00Z,SENS,-8.517,3e-4,0.0066,0.0222,-0.036,22.1579
2014-07-01T00:00:00Z,SENS,33.405,4e-4,0.0058,0.0186,-0.0605,16.1914
2014-06-03T00:00:00Z,WTI,8.438,2e-4,0.0105,0.0105,0,50
2014-06-04T00:00:00Z,WTI,-33.794,1e-4,0,0,0,0
2014-06-05T00:00:00Z,WTI,-33.794,1e-4,0,0,0,0
2014-06-06T00:00:00Z,WTI,-28.358,1e-4,0,0,0,0
2014-06-07T00:00:00Z,WTI,-2.291,2e-4,0,0,0,0
2014-06-10T00:00:00Z,WTI,17.5,3e-4,0.0056,0.014,-0.0056,28.5714
2014-06-11T00:00:00Z,WTI,-3.03,2e-4,0.0054,0.0054,0,50
2014-06-12T00:00:00Z,WTI,-2.291,2e-4,0,0,0,0
2014-06-13T00:00:00Z,WTI,-50.958,1e-4,0,0,0,0
2014-06-14T00:00:00Z,WTI,18.438,3e-4,0,0,0,0
2014-06-17T00:00:00Z,WTI,-26.436,1e-4,0,0,0,0
2014-06-18T00:00:00Z,WTI,-50.769,1e-4,0,0,0,0
2014-06-19T00:00:00Z,WTI,-1.538,2e-4,0,0,0,0
2014-06-20T00:00:00Z,WTI,31.77,3e-4,0.003,0.0045,-0.0054,40
2014-06-21T00:00:00Z,WTI,31.77,4e-4,0,0,0,0
2014-06-24T00:00:00Z,WTI,-50.769,1e-4,0,0,0,0
2014-06-25T00:00:00Z,WTI,-25.582,1e-4,0,0,0,0
2014-06-26T00:00:00Z,WTI,32.552,3e-4,0,0.0023,-0.005,0
2014-06-27T00:00:00Z,WTI,-50.388,1e-4,0,0,0,0
2014-06-28T00:00:00Z,WTI,-0.388,2e-4,0,0,0,0
2014-07-01T00:00:00Z,WTI,-49.607,1e-4,0,0,0,0
2014-06-03T00:00:00Z,SD,45.513,3e-4,0.0143,0.0179,-0.0015,49.1786
2014-06-04T00:00:00Z,SD,17.788,2e-4,0.0326,0.0054,0.0358,75.4967
2014-06-05T00:00:00Z,SD,-9.303,1e-4,0.0071,0,0.0118,100
2014-06-06T00:00:00Z,SD,-69.591,0,0.012,0,0.006,100
2014-06-07T00:00:00Z,SD,17.308,2e-4,0,0,0,0
2014-06-10T00:00:00Z,SD,-39.535,1e-4,0.0663,0,0.0621,100
2014-06-11T00:00:00Z,SD,69.231,5e-4,0.0149,0.0021,0.0163,55.0271
